date,transfers_in,ward_occupancy_start_of_day,ed_census_prior_evening,day_of_week,month,is_holiday,avg_ed_wait_time_hrs
2022-09-23,0.0,0.464,70.0,Friday,9,False,2.8
2022-09-24,2.0,0.464,82.0,Saturday,9,False,3.2
2022-09-25,3.0,0.536,,Sunday,9,False,2.9
2022-09-26,2.0,0.607,72.0,Monday,9,False,1.7
2022-09-27,1.0,0.571,81.0,Tuesday,9,False,3.5
2022-09-28,0.0,0.571,67.0,Wednesday,9,False,2.5
2022-09-29,1.0,0.714,79.0,Thursday,9,False,5.0
2022-09-30,0.0,0.714,32.0,Friday,9,False,2.5
2022-10-01,1.0,0.679,79.0,Saturday,10,False,4.6
2022-10-02,1.0,0.714,73.0,Sunday,10,False,4.3
2022-10-03,0.0,0.679,57.0,Monday,10,False,1.4
2022-10-04,2.0,0.679,97.0,Tuesday,10,False,1.5
2022-10-05,0.0,0.679,78.0,Wednesday,10,False,3.9
2022-10-06,0.0,0.679,66.0,Thursday,10,False,2.6
2022-10-07,4.0,0.75,122.0,Friday,10,False,4.0
2022-10-08,1.0,0.679,47.0,Saturday,10,False,4.5
2022-10-09,1.0,,72.0,Sunday,10,False,5.3
2022-10-10,4.0,0.786,99.0,Monday,10,False,5.0
2022-10-11,1.0,0.857,,Tuesday,10,False,2.6
2022-10-12,0.0,0.714,40.0,Wednesday,10,False,0.9
2022-10-13,0.0,,62.0,Thursday,10,False,4.0
2022-10-14,0.0,0.536,60.0,Friday,10,False,1.4
2022-10-15,1.0,0.464,89.0,Saturday,10,False,1.7
2022-10-16,0.0,0.464,34.0,Sunday,10,False,2.4
2022-10-17,1.0,0.393,69.0,Monday,10,False,2.3
2022-10-18,2.0,0.429,71.0,Tuesday,10,False,5.6
2022-10-19,4.0,0.536,101.0,Wednesday,10,False,6.1
2022-10-20,0.0,0.464,63.0,Thursday,10,False,4.2
2022-10-21,1.0,0.429,76.0,Friday,10,False,4.7
2022-10-22,0.0,0.286,70.0,Saturday,10,False,1.5
2022-10-23,0.0,0.321,98.0,Sunday,10,False,4.8
2022-10-24,2.0,0.393,98.0,Monday,10,False,3.7
2022-10-25,0.0,0.429,65.0,Tuesday,10,False,3.7
2022-10-26,2.0,0.536,76.0,Wednesday,10,False,4.8
2022-10-27,1.0,0.536,67.0,Thursday,10,False,2.7
2022-10-28,2.0,0.571,79.0,Friday,10,False,2.9
2022-10-29,1.0,0.643,62.0,Saturday,10,False,1.4
2022-10-30,4.0,0.821,96.0,Sunday,10,False,3.3
2022-10-31,,0.893,65.0,Monday,10,False,0.4
2022-11-01,5.0,0.929,123.0,Tuesday,11,False,2.4
2022-11-02,0.0,0.857,78.0,Wednesday,11,False,5.3
2022-11-03,2.0,0.821,102.0,Thursday,11,False,3.3
2022-11-04,1.0,0.786,97.0,Friday,11,False,7.5
2022-11-05,2.0,0.857,93.0,Saturday,11,False,3.4
2022-11-06,0.0,0.857,62.0,Sunday,11,False,1.7
2022-11-07,1.0,0.857,94.0,Monday,11,False,
2022-11-08,1.0,0.786,86.0,Tuesday,11,False,4.1
2022-11-09,0.0,0.643,76.0,Wednesday,11,False,3.3
2022-11-10,2.0,0.643,89.0,Thursday,11,False,5.0
2022-11-11,2.0,0.571,94.0,Friday,11,False,2.6
2022-11-12,1.0,0.571,97.0,Saturday,11,False,3.5
2022-11-13,1.0,0.571,106.0,Sunday,11,False,3.7
2022-11-14,0.0,0.571,85.0,Monday,11,False,5.9
2022-11-15,4.0,0.714,,Tuesday,11,False,5.1
2022-11-16,1.0,0.714,84.0,Wednesday,11,False,2.0
2022-11-17,0.0,0.679,67.0,Thursday,11,False,4.2
2022-11-18,3.0,0.75,98.0,Friday,11,False,2.1
2022-11-19,0.0,0.75,81.0,Saturday,11,False,3.3
2022-11-20,3.0,0.786,94.0,Sunday,11,False,4.1
2022-11-21,2.0,0.821,97.0,Monday,11,False,2.8
2022-11-22,3.0,0.821,117.0,Tuesday,11,False,4.9
2022-11-23,0.0,0.857,102.0,Wednesday,11,False,4.1
2022-11-24,1.0,0.893,87.0,Thursday,11,False,4.0
2022-11-25,2.0,0.893,91.0,Friday,11,False,2.7
2022-11-26,0.0,0.821,62.0,Saturday,11,False,2.1
2022-11-27,,0.857,99.0,Sunday,11,False,4.2
2022-11-28,2.0,0.857,98.0,Monday,11,False,4.0
2022-11-29,0.0,0.714,84.0,Tuesday,11,False,2.6
2022-11-30,5.0,,145.0,Wednesday,11,False,5.5
2022-12-01,2.0,0.786,97.0,Thursday,12,False,2.2
2022-12-02,0.0,0.857,86.0,Friday,12,False,4.5
2022-12-03,2.0,0.679,95.0,Saturday,12,False,2.6
2022-12-04,0.0,0.643,74.0,Sunday,12,False,4.8
2022-12-05,0.0,0.571,63.0,Monday,12,False,2.5
2022-12-06,1.0,0.571,95.0,Tuesday,12,False,3.1
2022-12-07,2.0,0.714,78.0,Wednesday,12,False,1.9
2022-12-08,3.0,0.857,114.0,Thursday,12,False,5.9
2022-12-09,3.0,1.036,108.0,Friday,12,False,6.0
2022-12-10,1.0,1.0,93.0,Saturday,12,False,5.1
2022-12-11,0.0,1.036,67.0,Sunday,12,False,1.8
2022-12-12,3.0,1.107,92.0,Monday,12,False,2.5
2022-12-13,0.0,0.964,86.0,Tuesday,12,False,2.1
2022-12-14,3.0,1.036,111.0,Wednesday,12,False,3.9
2022-12-15,2.0,0.964,100.0,Thursday,12,False,3.9
2022-12-16,1.0,1.0,79.0,Friday,12,False,3.8
2022-12-17,,1.036,90.0,Saturday,12,False,5.7
2022-12-18,1.0,0.964,75.0,Sunday,12,False,4.1
2022-12-19,1.0,1.0,94.0,Monday,12,False,2.4
2022-12-20,1.0,0.964,92.0,Tuesday,12,False,2.9
2022-12-21,1.0,0.857,98.0,Wednesday,12,False,4.7
2022-12-22,0.0,0.786,84.0,Thursday,12,False,3.3
2022-12-23,1.0,0.821,86.0,Friday,12,False,3.4
2022-12-24,3.0,0.893,113.0,Saturday,12,False,4.7
2022-12-25,2.0,0.893,99.0,Sunday,12,True,3.0
2022-12-26,3.0,0.929,113.0,Monday,12,True,3.9
2022-12-27,0.0,0.857,93.0,Tuesday,12,False,4.1
2022-12-28,1.0,0.821,91.0,Wednesday,12,False,3.5
2022-12-29,3.0,0.857,108.0,Thursday,12,False,3.1
2022-12-30,1.0,0.893,73.0,Friday,12,False,2.0
2022-12-31,0.0,0.714,83.0,Saturday,12,False,4.0
2023-01-01,1.0,0.75,79.0,Sunday,1,True,4.7
2023-01-02,1.0,0.786,111.0,Monday,1,False,5.8
2023-01-03,2.0,0.714,99.0,Tuesday,1,False,4.8
2023-01-04,0.0,0.607,85.0,Wednesday,1,False,3.9
2023-01-05,2.0,0.643,123.0,Thursday,1,False,7.8
2023-01-06,2.0,0.714,98.0,Friday,1,False,2.9
2023-01-07,1.0,0.75,113.0,Saturday,1,False,5.9
2023-01-08,1.0,0.786,95.0,Sunday,1,False,4.2
2023-01-09,5.0,0.821,118.0,Monday,1,False,4.7
2023-01-10,0.0,0.75,101.0,Tuesday,1,False,5.2
2023-01-11,1.0,0.786,92.0,Wednesday,1,False,6.1
2023-01-12,1.0,0.821,86.0,Thursday,1,False,2.9
2023-01-13,2.0,0.857,94.0,Friday,1,False,4.8
2023-01-14,2.0,0.857,91.0,Saturday,1,False,4.0
2023-01-15,1.0,0.821,75.0,Sunday,1,False,4.6
2023-01-16,1.0,0.893,96.0,Monday,1,False,5.1
2023-01-17,2.0,0.857,99.0,Tuesday,1,False,3.6
2023-01-18,1.0,0.786,75.0,Wednesday,1,False,4.6
2023-01-19,5.0,1.071,132.0,Thursday,1,False,3.8
2023-01-20,0.0,1.0,80.0,Friday,1,False,1.6
2023-01-21,1.0,,97.0,Saturday,1,False,2.7
2023-01-22,2.0,0.857,78.0,Sunday,1,False,4.3
2023-01-23,2.0,0.857,99.0,Monday,1,False,3.5
2023-01-24,1.0,0.821,74.0,Tuesday,1,False,3.6
2023-01-25,1.0,0.893,107.0,Wednesday,1,False,
2023-01-26,1.0,0.857,96.0,Thursday,1,False,4.4
2023-01-27,1.0,0.929,96.0,Friday,1,False,3.4
2023-01-28,1.0,0.821,75.0,Saturday,1,False,4.1
2023-01-29,2.0,0.821,97.0,Sunday,1,False,6.7
2023-01-30,1.0,0.857,62.0,Monday,1,False,1.7
2023-01-31,0.0,0.821,71.0,Tuesday,1,False,5.1
2023-02-01,0.0,0.821,83.0,Wednesday,2,False,4.6
2023-02-02,3.0,0.893,103.0,Thursday,2,False,5.6
2023-02-03,4.0,1.071,138.0,Friday,2,False,5.3
2023-02-04,3.0,1.107,89.0,Saturday,2,False,5.0
2023-02-05,2.0,1.214,91.0,Sunday,2,False,5.6
2023-02-06,1.0,1.25,92.0,Monday,2,False,2.8
2023-02-07,1.0,1.214,111.0,Tuesday,2,False,2.3
2023-02-08,1.0,1.179,71.0,Wednesday,2,False,4.4
2023-02-09,,1.179,97.0,Thursday,2,False,2.6
2023-02-10,1.0,1.214,121.0,Friday,2,False,5.1
2023-02-11,1.0,1.0,103.0,Saturday,2,False,3.9
2023-02-12,2.0,0.821,103.0,Sunday,2,False,1.6
2023-02-13,1.0,0.821,98.0,Monday,2,False,3.4
2023-02-14,0.0,0.714,88.0,Tuesday,2,False,2.4
2023-02-15,3.0,0.75,112.0,Wednesday,2,False,3.8
2023-02-16,4.0,,131.0,Thursday,2,False,3.1
2023-02-17,1.0,0.821,101.0,Friday,2,False,3.5
2023-02-18,1.0,0.786,90.0,Saturday,2,False,4.3
2023-02-19,1.0,0.857,98.0,Sunday,2,False,3.8
2023-02-20,3.0,0.929,114.0,Monday,2,False,4.0
2023-02-21,1.0,0.929,91.0,Tuesday,2,False,
2023-02-22,4.0,0.929,122.0,Wednesday,2,False,
2023-02-23,5.0,1.143,130.0,Thursday,2,False,6.9
2023-02-24,3.0,1.321,102.0,Friday,2,False,5.1
2023-02-25,1.0,1.25,105.0,Saturday,2,False,5.4
2023-02-26,2.0,1.393,98.0,Sunday,2,False,2.7
2023-02-27,3.0,1.464,141.0,Monday,2,False,4.7
2023-02-28,0.0,1.393,90.0,Tuesday,2,False,4.1
2023-03-01,6.0,1.464,145.0,Wednesday,3,False,4.8
2023-03-02,1.0,1.286,77.0,Thursday,3,False,3.5
2023-03-03,1.0,1.179,75.0,Friday,3,False,5.2
2023-03-04,4.0,1.179,145.0,Saturday,3,False,4.5
2023-03-05,3.0,1.179,112.0,Sunday,3,False,3.9
2023-03-06,1.0,1.107,87.0,Monday,3,False,6.4
2023-03-07,3.0,1.179,106.0,Tuesday,3,False,4.5
2023-03-08,1.0,1.0,93.0,Wednesday,3,False,3.8
2023-03-09,3.0,1.071,108.0,Thursday,3,False,3.4
2023-03-10,1.0,1.107,87.0,Friday,3,False,2.2
2023-03-11,1.0,1.071,79.0,Saturday,3,False,3.5
2023-03-12,2.0,,91.0,Sunday,3,False,3.8
2023-03-13,1.0,,97.0,Monday,3,False,3.2
2023-03-14,1.0,0.821,89.0,Tuesday,3,False,3.7
2023-03-15,2.0,0.857,126.0,Wednesday,3,False,4.8
2023-03-16,3.0,0.893,103.0,Thursday,3,False,3.4
2023-03-17,2.0,0.893,89.0,Friday,3,False,4.7
2023-03-18,2.0,0.786,95.0,Saturday,3,False,3.2
2023-03-19,0.0,0.893,63.0,Sunday,3,False,3.8
2023-03-20,1.0,0.857,87.0,Monday,3,False,3.0
2023-03-21,0.0,0.786,87.0,Tuesday,3,False,3.3
2023-03-22,0.0,0.714,65.0,Wednesday,3,False,3.1
2023-03-23,1.0,0.821,86.0,Thursday,3,False,5.2
2023-03-24,2.0,0.714,112.0,Friday,3,False,6.5
2023-03-25,1.0,0.714,116.0,Saturday,3,False,5.4
2023-03-26,0.0,0.679,76.0,Sunday,3,False,4.2
2023-03-27,3.0,0.714,136.0,Monday,3,False,4.3
2023-03-28,1.0,0.714,79.0,Tuesday,3,False,4.0
2023-03-29,3.0,0.893,97.0,Wednesday,3,False,4.6
2023-03-30,1.0,0.786,90.0,Thursday,3,False,5.9
2023-03-31,2.0,0.679,99.0,Friday,3,False,4.9
2023-04-01,1.0,,73.0,Saturday,4,False,3.0
2023-04-02,4.0,0.75,88.0,Sunday,4,False,
2023-04-03,0.0,0.786,59.0,Monday,4,False,2.2
2023-04-04,2.0,0.786,83.0,Tuesday,4,False,2.4
2023-04-05,3.0,0.893,82.0,Wednesday,4,False,
2023-04-06,2.0,0.893,82.0,Thursday,4,False,2.9
2023-04-07,1.0,0.929,61.0,Friday,4,True,2.0
2023-04-08,,0.964,72.0,Saturday,4,False,1.6
2023-04-09,2.0,0.929,87.0,Sunday,4,True,4.1
2023-04-10,1.0,0.857,46.0,Monday,4,True,3.0
2023-04-11,3.0,0.857,98.0,Tuesday,4,False,5.1
2023-04-12,1.0,0.786,53.0,Wednesday,4,False,1.9
2023-04-13,1.0,0.643,96.0,Thursday,4,False,5.0
2023-04-14,1.0,0.643,57.0,Friday,4,False,2.9
2023-04-15,0.0,0.643,50.0,Saturday,4,False,2.5
2023-04-16,4.0,0.679,84.0,Sunday,4,False,0.7
2023-04-17,2.0,0.714,89.0,Monday,4,False,7.5
2023-04-18,2.0,0.643,,Tuesday,4,False,3.8
2023-04-19,1.0,0.571,54.0,Wednesday,4,False,3.3
2023-04-20,2.0,0.607,96.0,Thursday,4,False,
2023-04-21,3.0,0.786,90.0,Friday,4,False,3.6
2023-04-22,4.0,0.857,100.0,Saturday,4,False,3.4
2023-04-23,0.0,0.75,70.0,Sunday,4,False,3.3
2023-04-24,2.0,0.821,81.0,Monday,4,False,4.8
2023-04-25,1.0,0.893,78.0,Tuesday,4,False,4.3
2023-04-26,1.0,0.964,75.0,Wednesday,4,False,2.6
2023-04-27,1.0,0.964,79.0,Thursday,4,True,3.3
2023-04-28,3.0,0.929,100.0,Friday,4,False,7.4
2023-04-29,1.0,0.893,,Saturday,4,False,3.4
2023-04-30,1.0,0.821,73.0,Sunday,4,False,3.3
2023-05-01,1.0,0.857,72.0,Monday,5,False,2.6
2023-05-02,1.0,0.679,47.0,Tuesday,5,False,1.0
2023-05-03,4.0,0.643,93.0,Wednesday,5,False,2.8
2023-05-04,0.0,0.643,63.0,Thursday,5,False,3.9
2023-05-05,,0.571,,Friday,5,False,5.1
2023-05-06,3.0,0.679,78.0,Saturday,5,False,2.0
2023-05-07,2.0,0.714,77.0,Sunday,5,False,5.6
2023-05-08,0.0,0.821,56.0,Monday,5,False,2.9
2023-05-09,0.0,0.679,47.0,Tuesday,5,False,1.3
2023-05-10,1.0,0.679,91.0,Wednesday,5,False,3.4
2023-05-11,0.0,0.571,28.0,Thursday,5,False,0.4
2023-05-12,1.0,,63.0,Friday,5,False,3.7
2023-05-13,1.0,0.75,76.0,Saturday,5,False,4.5
2023-05-14,1.0,0.679,88.0,Sunday,5,False,3.9
2023-05-15,2.0,0.821,69.0,Monday,5,False,2.9
2023-05-16,2.0,0.857,71.0,Tuesday,5,False,2.8
2023-05-17,3.0,0.893,77.0,Wednesday,5,False,4.4
2023-05-18,1.0,0.893,62.0,Thursday,5,True,2.9
2023-05-19,4.0,1.0,112.0,Friday,5,False,3.3
2023-05-20,4.0,1.143,93.0,Saturday,5,False,5.1
2023-05-21,3.0,1.25,,Sunday,5,False,4.2
2023-05-22,3.0,1.321,93.0,Monday,5,False,4.7
2023-05-23,3.0,1.286,80.0,Tuesday,5,False,5.3
2023-05-24,2.0,1.357,75.0,Wednesday,5,False,2.0
2023-05-25,2.0,1.107,52.0,Thursday,5,False,0.4
2023-05-26,0.0,1.036,45.0,Friday,5,False,0.4
2023-05-27,2.0,0.893,78.0,Saturday,5,False,5.2
2023-05-28,,,40.0,Sunday,5,True,2.8
2023-05-29,3.0,1.0,95.0,Monday,5,True,3.4
2023-05-30,1.0,0.893,71.0,Tuesday,5,False,1.4
2023-05-31,3.0,0.893,105.0,Wednesday,5,False,6.1
2023-06-01,1.0,0.786,42.0,Thursday,6,False,4.3
2023-06-02,1.0,0.714,55.0,Friday,6,False,3.5
2023-06-03,,0.714,,Saturday,6,False,2.2
2023-06-04,3.0,0.75,72.0,Sunday,6,False,2.2
2023-06-05,2.0,0.786,71.0,Monday,6,False,4.2
2023-06-06,3.0,0.75,79.0,Tuesday,6,False,1.7
2023-06-07,1.0,0.679,54.0,Wednesday,6,False,0.4
2023-06-08,0.0,0.714,33.0,Thursday,6,False,2.3
2023-06-09,1.0,0.679,58.0,Friday,6,False,2.5
2023-06-10,2.0,0.679,73.0,Saturday,6,False,2.3
2023-06-11,1.0,0.571,59.0,Sunday,6,False,3.2
2023-06-12,1.0,0.607,55.0,Monday,6,False,0.9
2023-06-13,1.0,0.607,73.0,Tuesday,6,False,3.1
2023-06-14,2.0,,70.0,Wednesday,6,False,
2023-06-15,2.0,0.679,82.0,Thursday,6,False,4.0
2023-06-16,1.0,0.607,47.0,Friday,6,False,2.9
2023-06-17,0.0,0.643,33.0,Saturday,6,False,1.8
2023-06-18,3.0,0.679,,Sunday,6,False,1.9
2023-06-19,1.0,0.679,55.0,Monday,6,False,2.3
2023-06-20,1.0,0.679,59.0,Tuesday,6,False,0.9
2023-06-21,0.0,0.607,30.0,Wednesday,6,False,1.9
2023-06-22,1.0,0.607,58.0,Thursday,6,False,3.5
2023-06-23,0.0,0.536,30.0,Friday,6,False,1.5
2023-06-24,1.0,0.5,60.0,Saturday,6,False,2.7
2023-06-25,0.0,0.5,39.0,Sunday,6,False,2.6
2023-06-26,2.0,0.571,44.0,Monday,6,False,0.7
2023-06-27,1.0,0.607,38.0,Tuesday,6,False,0.7
2023-06-28,2.0,0.464,59.0,Wednesday,6,False,1.0
2023-06-29,4.0,0.643,96.0,Thursday,6,False,3.5
2023-06-30,1.0,0.679,39.0,Friday,6,False,1.9
2023-07-01,2.0,0.75,80.0,Saturday,7,False,5.4
2023-07-02,3.0,0.821,75.0,Sunday,7,False,3.6
2023-07-03,4.0,0.929,119.0,Monday,7,False,6.9
2023-07-04,1.0,0.75,67.0,Tuesday,7,False,1.1
2023-07-05,0.0,0.75,53.0,Wednesday,7,False,1.9
2023-07-06,5.0,0.893,102.0,Thursday,7,False,3.1
2023-07-07,2.0,0.893,43.0,Friday,7,False,2.1
2023-07-08,1.0,,70.0,Saturday,7,False,2.9
2023-07-09,2.0,0.893,80.0,Sunday,7,False,3.2
2023-07-10,0.0,0.857,54.0,Monday,7,False,1.7
2023-07-11,2.0,0.821,50.0,Tuesday,7,False,4.4
2023-07-12,0.0,0.75,59.0,Wednesday,7,False,2.3
2023-07-13,1.0,0.714,71.0,Thursday,7,False,1.3
2023-07-14,1.0,0.714,41.0,Friday,7,False,0.4
2023-07-15,0.0,,42.0,Saturday,7,False,2.8
2023-07-16,1.0,0.643,47.0,Sunday,7,False,2.3
2023-07-17,1.0,0.607,73.0,Monday,7,False,1.9
2023-07-18,0.0,0.643,67.0,Tuesday,7,False,1.8
2023-07-19,1.0,0.643,55.0,Wednesday,7,False,4.1
2023-07-20,2.0,0.571,70.0,Thursday,7,False,2.6
2023-07-21,1.0,0.714,48.0,Friday,7,False,
2023-07-22,1.0,0.643,31.0,Saturday,7,False,0.4
2023-07-23,1.0,0.571,64.0,Sunday,7,False,4.0
2023-07-24,3.0,0.643,91.0,Monday,7,False,3.5
2023-07-25,2.0,0.536,76.0,Tuesday,7,False,3.0
2023-07-26,1.0,0.536,63.0,Wednesday,7,False,3.0
2023-07-27,,0.607,71.0,Thursday,7,False,4.8
2023-07-28,1.0,0.607,,Friday,7,False,1.1
2023-07-29,0.0,0.5,59.0,Saturday,7,False,3.7
2023-07-30,1.0,0.429,51.0,Sunday,7,False,1.9
2023-07-31,0.0,0.429,52.0,Monday,7,False,3.1
2023-08-01,0.0,0.464,34.0,Tuesday,8,False,1.0
2023-08-02,1.0,0.464,53.0,Wednesday,8,False,1.2
2023-08-03,1.0,0.464,55.0,Thursday,8,False,4.0
2023-08-04,0.0,0.5,43.0,Friday,8,False,4.7
2023-08-05,5.0,0.643,115.0,Saturday,8,False,1.9
2023-08-06,0.0,0.643,44.0,Sunday,8,False,4.7
2023-08-07,1.0,0.607,68.0,Monday,8,False,3.8
2023-08-08,0.0,0.571,38.0,Tuesday,8,False,1.6
2023-08-09,2.0,,58.0,Wednesday,8,False,2.8
2023-08-10,2.0,0.821,54.0,Thursday,8,False,2.3
2023-08-11,1.0,0.786,47.0,Friday,8,False,0.8
2023-08-12,0.0,0.857,58.0,Saturday,8,False,0.4
2023-08-13,2.0,0.821,61.0,Sunday,8,False,4.6
2023-08-14,2.0,0.857,68.0,Monday,8,False,2.4
2023-08-15,1.0,0.821,48.0,Tuesday,8,False,2.4
2023-08-16,4.0,0.857,80.0,Wednesday,8,False,2.4
2023-08-17,0.0,0.786,53.0,Thursday,8,False,2.6
2023-08-18,1.0,0.75,40.0,Friday,8,False,1.9
2023-08-19,1.0,0.714,52.0,Saturday,8,False,3.6
2023-08-20,0.0,0.679,53.0,Sunday,8,False,0.4
2023-08-21,1.0,0.643,54.0,Monday,8,False,4.4
2023-08-22,3.0,0.786,97.0,Tuesday,8,False,6.1
2023-08-23,1.0,0.679,36.0,Wednesday,8,False,4.7
2023-08-24,5.0,0.75,104.0,Thursday,8,False,4.0
2023-08-25,1.0,0.893,60.0,Friday,8,False,3.1
2023-08-26,2.0,0.929,37.0,Saturday,8,False,2.3
2023-08-27,5.0,1.071,89.0,Sunday,8,False,2.2
2023-08-28,0.0,0.964,47.0,Monday,8,False,1.8
2023-08-29,1.0,0.964,49.0,Tuesday,8,False,1.5
2023-08-30,2.0,0.964,54.0,Wednesday,8,False,2.5
2023-08-31,1.0,0.75,36.0,Thursday,8,False,2.1
2023-09-01,0.0,0.643,47.0,Friday,9,False,1.3
2023-09-02,0.0,0.571,41.0,Saturday,9,False,2.8
2023-09-03,1.0,0.5,64.0,Sunday,9,False,4.5
2023-09-04,0.0,0.464,58.0,Monday,9,False,2.9
2023-09-05,1.0,0.464,45.0,Tuesday,9,False,1.9
2023-09-06,1.0,0.5,56.0,Wednesday,9,False,1.8
2023-09-07,2.0,0.393,59.0,Thursday,9,False,2.2
2023-09-08,3.0,,90.0,Friday,9,False,2.7
2023-09-09,,0.536,85.0,Saturday,9,False,2.7
2023-09-10,2.0,0.536,75.0,Sunday,9,False,0.8
2023-09-11,0.0,0.5,66.0,Monday,9,False,1.4
2023-09-12,4.0,0.714,111.0,Tuesday,9,False,
2023-09-13,2.0,0.786,85.0,Wednesday,9,False,3.8
2023-09-14,2.0,0.821,67.0,Thursday,9,False,4.5
2023-09-15,1.0,0.821,81.0,Friday,9,False,1.6
2023-09-16,1.0,0.821,59.0,Saturday,9,False,3.5
2023-09-17,2.0,0.75,59.0,Sunday,9,False,2.9
2023-09-18,0.0,0.5,50.0,Monday,9,False,1.7
2023-09-19,0.0,0.464,65.0,Tuesday,9,False,1.8
2023-09-20,1.0,0.464,72.0,Wednesday,9,False,3.6
2023-09-21,0.0,0.464,72.0,Thursday,9,False,3.0
2023-09-22,2.0,0.464,72.0,Friday,9,False,2.7
2023-09-23,2.0,0.536,89.0,Saturday,9,False,2.3
2023-09-24,0.0,0.571,80.0,Sunday,9,False,3.5
2023-09-25,2.0,0.607,89.0,Monday,9,False,2.9
2023-09-26,2.0,0.679,73.0,Tuesday,9,False,2.6
2023-09-27,4.0,0.857,119.0,Wednesday,9,False,6.1
2023-09-28,1.0,0.857,58.0,Thursday,9,False,3.8
2023-09-29,1.0,0.857,,Friday,9,False,1.8
2023-09-30,2.0,0.893,95.0,Saturday,9,False,4.6
2023-10-01,2.0,0.857,73.0,Sunday,10,False,3.2
2023-10-02,0.0,0.821,64.0,Monday,10,False,1.0
2023-10-03,2.0,0.786,63.0,Tuesday,10,False,3.5
2023-10-04,0.0,0.714,69.0,Wednesday,10,False,2.4
2023-10-05,0.0,0.607,57.0,Thursday,10,False,1.5
2023-10-06,1.0,0.643,34.0,Friday,10,False,0.9
2023-10-07,0.0,0.571,70.0,Saturday,10,False,3.1
2023-10-08,1.0,0.5,54.0,Sunday,10,False,3.1
2023-10-09,3.0,0.536,81.0,Monday,10,False,2.9
2023-10-10,1.0,0.536,74.0,Tuesday,10,False,4.4
2023-10-11,1.0,0.464,66.0,Wednesday,10,False,5.2
2023-10-12,1.0,0.464,65.0,Thursday,10,False,1.1
2023-10-13,1.0,0.429,68.0,Friday,10,False,5.5
2023-10-14,2.0,0.464,61.0,Saturday,10,False,4.0
2023-10-15,4.0,0.571,96.0,Sunday,10,False,3.8
2023-10-16,3.0,0.714,85.0,Monday,10,False,4.9
2023-10-17,1.0,0.714,44.0,Tuesday,10,False,2.8
2023-10-18,2.0,0.75,77.0,Wednesday,10,False,3.1
2023-10-19,0.0,0.714,42.0,Thursday,10,False,2.5
2023-10-20,1.0,0.714,70.0,Friday,10,False,1.6
2023-10-21,2.0,0.607,,Saturday,10,False,3.2
2023-10-22,2.0,0.571,73.0,Sunday,10,False,4.8
2023-10-23,3.0,0.679,89.0,Monday,10,False,5.9
2023-10-24,2.0,0.75,90.0,Tuesday,10,False,1.7
2023-10-25,1.0,0.75,62.0,Wednesday,10,False,2.6
2023-10-26,4.0,0.786,98.0,Thursday,10,False,4.6
2023-10-27,0.0,0.821,33.0,Friday,10,False,0.4
2023-10-28,,0.786,35.0,Saturday,10,False,0.4
2023-10-29,1.0,0.679,75.0,Sunday,10,False,2.7
2023-10-30,2.0,0.75,68.0,Monday,10,False,4.0
2023-10-31,2.0,0.75,,Tuesday,10,False,3.8
2023-11-01,4.0,,112.0,Wednesday,11,False,2.9
2023-11-02,1.0,0.857,98.0,Thursday,11,False,3.5
2023-11-03,1.0,0.821,93.0,Friday,11,False,3.8
2023-11-04,2.0,0.821,102.0,Saturday,11,False,3.2
2023-11-05,0.0,0.75,66.0,Sunday,11,False,2.8
2023-11-06,1.0,0.643,92.0,Monday,11,False,3.8
2023-11-07,1.0,0.75,86.0,Tuesday,11,False,3.7
2023-11-08,1.0,0.714,72.0,Wednesday,11,False,4.9
2023-11-09,1.0,0.786,97.0,Thursday,11,False,3.9
2023-11-10,0.0,0.786,83.0,Friday,11,False,3.9
2023-11-11,1.0,0.75,100.0,Saturday,11,False,3.0
2023-11-12,0.0,0.714,89.0,Sunday,11,False,2.6
2023-11-13,4.0,0.857,133.0,Monday,11,False,6.4
2023-11-14,1.0,0.857,80.0,Tuesday,11,False,3.8
2023-11-15,3.0,1.071,113.0,Wednesday,11,False,4.0
2023-11-16,3.0,1.107,124.0,Thursday,11,False,6.3
2023-11-17,3.0,1.179,116.0,Friday,11,False,5.9
2023-11-18,1.0,1.179,97.0,Saturday,11,False,2.8
2023-11-19,0.0,0.929,82.0,Sunday,11,False,3.0
2023-11-20,0.0,0.75,72.0,Monday,11,False,0.4
2023-11-21,3.0,0.75,120.0,Tuesday,11,False,3.0
2023-11-22,0.0,0.75,94.0,Wednesday,11,False,3.2
2023-11-23,1.0,0.714,100.0,Thursday,11,False,3.9
2023-11-24,2.0,0.643,99.0,Friday,11,False,2.2
2023-11-25,1.0,0.571,99.0,Saturday,11,False,4.9
2023-11-26,0.0,0.571,80.0,Sunday,11,False,2.8
2023-11-27,3.0,0.571,108.0,Monday,11,False,4.8
2023-11-28,1.0,0.643,106.0,Tuesday,11,False,5.0
2023-11-29,0.0,0.679,82.0,Wednesday,11,False,2.6
2023-11-30,0.0,0.75,75.0,Thursday,11,False,3.3
2023-12-01,3.0,0.714,118.0,Friday,12,False,5.8
2023-12-02,2.0,0.786,118.0,Saturday,12,False,4.4
2023-12-03,0.0,0.714,85.0,Sunday,12,False,2.8
2023-12-04,2.0,0.607,92.0,Monday,12,False,2.2
2023-12-05,2.0,0.786,95.0,Tuesday,12,False,3.8
2023-12-06,3.0,0.893,109.0,Wednesday,12,False,4.5
